gene-name	chromosome	start	stop
STEAP2	7	89796904	89870091
RPL7A	9	136215069	136218281
C6orf47	6	31626075	31628549
EOMES	3	27757440	27764202
BAT4	6	31629006	31634060
AIFM2	10	71857979	71892690
C4ORF3	4	120218207	120225600
C19orf69	19	41949063	41950670
GRM5	11	88237745	88799134
CMC1	3	28283075	28366633
FABP2	4	120238405	120243545
AC005795.1	19	42027404	42028351
CEACAM21	19	42041702	42093197
TYSND1	10	71897737	71906432
PDE5A	4	120415550	120550146
HSCB	22	29138019	29153503
SAR1A	10	71909960	71930279
CSNK2B	6	31633013	31641323
AZI2	3	28356494	28390618
CCDC117	22	29168662	29185283
SURF1	9	136218610	136223552
C7orf63	7	89874488	89940377
ARD1A	X	153194695	153200676
CEACAM4	19	42125344	42133442
TRPC7	5	135549008	135701225
HVCN1	12	111086491	111121072
TYR	11	88911040	89028926
CEACAM7	19	42177235	42192296
SURF2	9	136223428	136228045
PPA1	10	71962587	71993667
CEACAM5	19	42212504	42327267
XBP1	22	29190543	29196585
LY6G5B	6	31633657	31641553
NOX4	11	89057524	89225392
MAD2L1	4	120980577	120988229
SURF4	9	136228325	136242970
ZCWPW2	3	28390637	28579613
NPFFR1	10	72014713	72026154
PPP1CC	12	111157615	111180757
PRDM5	4	121606074	121844025
GTPBP10	7	89964537	90020769
PDK2	17	48171912	48189516
LRRC20	10	72058729	72142382
CEACAM6	19	42259329	42276113
C9orf96	9	136243238	136271220
RBMS3	3	28880558	30046620
SPOCK1	5	136310987	136934068
CCDC63	12	111284811	111345338
RENBP	X	153200716	153210232
ZNRF3	22	29279890	29453475
LY6G5C	6	31644461	31651817
CEACAM3	19	42300369	42315591
EIF4EBP2	10	72164135	72188374
MYL2	12	111348628	111358404
C22orf31	22	29454660	29457832
NODAL	10	72192071	72207707
KREMEN1	22	29469066	29564321
KIAA1274	10	72238564	72328205
C4orf31	4	121956768	121994176
REXO4	9	136271186	136283164
KLHL3	5	136953189	137071779
BAT5	6	31654726	31671221
LYPD4	19	42341148	42348736
AC002351.1	12	111374406	111375255
TNIP3	4	122052563	122148621
CLDN12	7	90013035	90142716
CUX2	12	111471829	111788356
DMRTC2	19	42349086	42356398
PRF1	10	72357104	72362531
EMID1	22	29601840	29655586
HCFC1	X	153213004	153237258
SAMD14	17	48187384	48207246
TGFBR2	3	30647994	30735634
ADAMTS13	9	136279478	136324508
RPS19	19	42363988	42375482
ADAMTS14	10	72432559	72522197
HNRNPA0	5	137087075	137090039
FOLH1B	11	89392465	89431883
CD79A	19	42381190	42385439
C10orf27	10	72530995	72545157
PFTK1	7	90095738	90839905
FAM109A	12	111798485	111806925
MYOT	5	137203480	137223540
QRFPR	4	122250467	122302214
SGCA	17	48241575	48253292
TRIM77	11	89443467	89515545
SGPL1	10	72575717	72640930
TMEM187	X	153237778	153248646
SH2B3	12	111843752	111889426
ANXA5	4	122589110	122618268
GADL1	3	30767692	30936257
AP003122.2	11	89485953	89487143
IRAK1	X	153275951	153285431
ARHGEF1	19	42387266	42411597
PKD2L2	5	137223657	137278436
AP003122.1	11	89499778	89502007
TRIM49	11	89530823	89541743
ATXN2	12	111890018	112037480
RHBDD3	22	29655841	29664198
TRIM53B	11	89575226	89586918
LY6G6E	6	31654739	31681849
PCBD1	10	72642037	72648541
HILS1	17	48248789	48258539
UNC5B	10	72972327	73062621
COL1A1	17	48260650	48278993
AP005435.1	11	89586008	89596235
C9orf7	9	136325089	136335970
LY6G6F	6	31674662	31685695
EWSR1	22	29663998	29696515
SLC29A3	10	73079015	73123142
FAM13B	5	137273649	137387650
MECP2	X	153287024	153402578
XXbac-BPG32J3.19	6	31674681	31685695
FZD1	7	90893783	90898123
CDH23	10	73156694	73575702
AC137055.1	12	112019203	112019553
TMEM155	4	122680088	122686582
BRAP	12	112079951	112123790
LY6G6D	6	31683133	31685581
SLC2A6	9	136336217	136344276
TRIM64B	11	89603606	89609185
MTERF	7	91500243	91510034
C6orf25	6	31686371	31694491
AC079341.1	4	122685740	122687962
EXOSC9	4	122722472	122738176
AKAP9	7	91570181	91739989
AP005814.1	11	89644575	89653596
WNT8A	5	137419581	137428054
AC010616.1	19	42413527	42414250
OPN1LW	X	153409698	153424507
RABAC1	19	42460838	42463528
ACAD10	12	112123857	112194903
TMEM8C	9	136379738	136393734
TMEM92	17	48351399	48358844
TRIM49L	11	89657212	89666233
TEX28P2	X	153424682	153445634
NME5	5	137450866	137475132
ADAMTSL2	9	136397286	136440641
LY6G6C	6	31686425	31689622
OPN1MW	X	153448107	153461633
ATP1A3	19	42470734	42498384
XYLT2	17	48423453	48440499
DDAH2	6	31694815	31698394
BRD8	5	137475455	137514675
TRIM64	11	89701672	89707240
TEX28P1	X	153461812	153482755
CCNA2	4	122737599	122745087
OPN1MW2	X	153485225	153498755
MRPL27	17	48445218	48450575
FAM163B	9	136444072	136451319
BBS7	4	122745595	122791652
AP004607.1	11	89714611	89724840
TEX28	X	153498930	153523796
GAS2L1	22	29702572	29708774
DBH	9	136501482	136524466
TKTL1	X	153524024	153558700
EME1	17	48450581	48475249
ALDH2	12	112204346	112247782
GRIK5	19	42502477	42569957
CLIC1	6	31698358	31707540
TRIM53	11	89723930	89735615
TRPC3	4	122800182	122872909
SARDH	9	136528682	136605077
AP004607.3	11	89764274	89806558
MSH5	6	31707725	31732628
LRRC59	17	48458599	48474914
RASL10A	22	29708922	29711745
ZNF574	19	42572864	42585717
AP1B1	22	29723669	29819168
KIAA1109	4	123073488	123283907
CYP51A1	7	91741465	91772266
ACSF2	17	48503519	48552206
AP004607.2	11	89789145	89796165
FLNA	X	153576892	153603006
STT3B	3	31574130	31679112
UBTFL3	11	89819118	89820299
AC000120.8	7	91741473	91808845
MAPKAPK5	12	112280045	112331227
NAALAD2	11	89867818	89925768
KIF20A	5	137514408	137523404
KRIT1	7	91828283	91875480
OSBPL10	3	31699382	32119072
TMEM116	12	112369103	112450943
POU2F2	19	42592675	42636630
CHORDC1	11	89933602	89956532
CHAD	17	48541857	48546327
VAV2	9	136627016	136857726
CDC23	5	137523339	137549032
ERP29	12	112451152	112461024
RSAD1	17	48556161	48563336
RFPL1	22	29834572	29838444
NEFH	22	29876219	29887379
THOC5	22	29901868	29951205
NAA25	12	112464494	112546597
AP002364.1	11	90015826	90017162
FAT3	11	92085262	92629636
DEDD2	19	42702752	42721813
GFRA3	5	137588068	137610360
ZNF860	3	32023263	32033120
MYCBPAP	17	48585745	48608862
GPD1L	3	32147181	32210205
ADAD1	4	123300121	123350957
CDC25C	5	137620954	137674044
BRD3	9	136897963	136933657
ZNF526	19	42724492	42732353
CMTM8	3	32280171	32411817
C10orf105	10	73471467	73497581
ANKIB1	7	91875548	92030698
CMTM7	3	32433163	32524559
TRAFD1	12	112563349	112591407
WDR5	9	137001210	137025093
C10orf54	10	73507316	73533255
IL2	4	123372625	123377880
PSAP	10	73576055	73611126
EPN3	17	48609904	48621111
IL21	4	123533783	123542224
CMTM6	3	32522804	32544900
GATAD1	7	92076767	92088150
C6orf26	6	31730221	31732628
BBS12	4	123653857	123666098
RXRA	9	137208944	137332431
ERVWE1	7	92097695	92100738
GSK3A	19	42734338	42746777
FAM53C	5	137667624	137685416
NIPSNAP1	22	29950797	29977326
DYNC1LI1	3	32567463	32612366
PEX1	7	92116334	92157845
FGF2	4	123747863	123819391
MTNR1B	11	92702789	92715948
C6orf27	6	31733367	31745108
C12orf51	12	112598001	112744038
SLC36A4	11	92880852	92931095
COL5A1	9	137533620	137736686
AC006486.1	19	42746927	42749125
ERF	19	42751717	42759309
NUDT6	4	123813730	123844123
NF2	22	29999545	30094587
KDM3B	5	137688285	137772717
CIC	19	42788817	42799949
CNOT10	3	32726637	32815367
AP003072.1	11	92954620	92954796
VARS	6	31745295	31763730
CCDC67	11	93063883	93171634
SPATA5	4	123844229	124235809
SPATA20	17	48620419	48633213
PAFAH1B3	19	42801185	42806723
SPRY1	4	124317950	124324910
C11orf75	11	93211641	93276546
REEP2	5	137774706	137782658
C7orf64	7	92158087	92167319
PRR19	19	42806284	42814973
KIAA1731	11	93394816	93463522
AC004086.1	12	112842997	112847443
TMEM145	19	42817477	42829214
ANKRD50	4	125585207	125633887
FAM133B	7	92190107	92219708
EMD	X	153607557	153609883
CHST3	10	73724123	73773322
EGR1	5	137801179	137805004
MEGF8	19	42829761	42882921
SPOCK2	10	73818793	73848790
ETF1	5	137841784	137878989
FAT4	4	126237554	126414087
CABP7	22	30116073	30127828
ZMAT5	22	30126945	30163000
RPL10	X	153618315	153637504
C9orf104	9	137541273	137544656
FCN2	9	137772654	137779924
LSM2	6	31765173	31774761
TRIM71	3	32859510	32933771
PTPN11	12	112856713	112947717
HSPA9	5	137890571	137911133
ASCC1	10	73856278	73976046
UQCR10	22	30163358	30166402
CCR4	3	32993066	32997841
TAF1D	11	93463369	93474662
GLB1	3	33038112	33138722
CDK6	7	92234235	92465908
FCN1	9	137801016	137809809
HSPA1L	6	31777396	31782842
ASCC2	22	30184597	30234271
SAMD9	7	92728829	92747336
HSPA1A	6	31783320	31785723
SAMD9L	7	92759368	92777682
OLFM1	9	137967089	138013025
CACNA1G	17	48638429	48704835
C11orf54	11	93474793	93496220
CNFN	19	42891173	42894444
C10orf104	10	73975787	73995472
RPH3A	12	113229549	113336679
CTNNA1	5	138089107	138270720
LIPE	19	42905659	42931578
DDIT4	10	74033678	74035794
DNASE1L1	X	153629579	153640449
HEPACAM2	7	92817899	92855837
C9orf62	9	138235095	138238408
KIAA0649	9	138371648	138380739
DNAJB12	10	74092588	74114988
HSPA1B	6	31795688	31798031
C9orf116	9	138387027	138393580
MED17	11	93517405	93546496
AC004785.1	19	42928421	43030020
CXCL17	19	42932440	42947200
CCDC132	7	92861653	92988338
MTMR3	22	30279144	31521442
INTU	4	128544426	128637930
MRPS2	9	138391830	138396519
CEACAM1	19	43009500	43032661
TMPPE	3	33131913	33138293
C6orf48	6	31802385	31807541
CRTAP	3	33155471	33185153
LRRTM2	5	138205079	138211057
CBARA1	10	74127098	74385869
C11orf90	11	93551398	93583697
HEPHL1	11	93754378	93847374
SIL1	5	138282409	138629246
LCN1	9	138413284	138418378
SUSD5	3	33191537	33260707
SLC25A31	4	128651533	128695448
TAZ	X	153639854	153650065
OAS1	12	113344739	113369794
OBP2A	9	138437985	138441815
HSPA4L	4	128702976	128755226
FBXL2	3	33318517	33445154
NEU1	6	31825436	31830683
PANX1	11	93862094	93915133
PAEP	9	138453602	138458801
HORMAD2	22	30476163	30606866
CALCR	7	93053799	93204042
PLK4	4	128802016	128820350
SLC44A4	6	31830969	31846823
CCDC109A	10	74451889	74647452
CEACAM8	19	43084393	43099082
FOLR4	11	94038803	94040858
MATR3	5	138609441	138667360
PSG3	19	43225794	43244721
GPR83	11	94110477	94134585
GLT6D1	9	138515502	138531386
LCN9	9	138555168	138557759
OAS3	12	113376157	113411050
LIF	22	30636436	30642840
OIT3	10	74653339	74692791
OSM	22	30658818	30662829
MRE11A	11	94150475	94227040
PSG8	19	43256838	43269848
SOHLH1	9	138585253	138591374
PLA2G12B	10	74694928	74714536
GATSL3	22	30681106	30685616
MFSD8	4	128838960	128887150
P4HA1	10	74766975	74856732
GNGT1	7	93220885	93540577
OAS2	12	113416274	113449528
EHMT2	6	31847536	31865464
KCNT1	9	138594031	138684992
TFPI2	7	93514709	93520303
UBP1	3	33429828	33482863
C4orf29	4	128886435	128960866
ATP6AP1	X	153656978	153664862
PSG1	19	43348411	43709786
DTX1	12	113495662	113535833
TBC1D10A	22	30681227	30723035
GNG11	7	93551011	93555831
BET1	7	93592074	93633694
RASAL1	12	113537318	113574021
PSG6	19	43406231	43422162
ANKRD49	11	94227153	94232737
CAMSAP1	9	138700333	138799074
COL1A2	7	94023873	94060544
LARP1B	4	128982423	129144086
PSG7	19	43428292	43441330
FUT4	11	94277017	94283063
CLASP2	3	33537737	33759848
GDI1	X	153665266	153671814
PIWIL4	11	94300474	94354586
NUDT13	10	74870217	74891586
ABCC3	17	48712138	48769063
RP1-130H16.18	22	30681234	30695471
PSG11	19	43511808	43530664
SF3A1	22	30727979	30752936
C2	6	31865562	31913449
ECD	10	74889913	74927853
UBAC1	9	138824815	138853226
PSG2	19	43568363	43586820
PAIP2	5	138677276	138705406
CCDC42B	12	113587663	113595484
NACC2	9	138898383	138987131
DDX54	12	113594986	113623284
PSG5	19	43670408	43690688
CASD1	7	94138531	94186331
AMOTL1	11	94501508	94609918
CCDC157	22	30752624	30774647
SLC23A1	5	138702885	138720242
LHX3	9	139088096	139096955
FAM50A	X	153672473	153679002
PGRMC2	4	129190397	129209984
FAM149B1	10	74927877	75004262
PSG4	19	43696854	43709926
QSOX2	9	139098179	139137687
PHF17	4	129730779	129796379
C12orf52	12	113623543	113630166
RNF215	22	30773808	30817760
PSG9	19	43715943	43773685
CWC15	11	94695793	94706776
CR392000.1	9	139141824	139143051
GPSM1	9	139221932	139254057
IQCD	12	113633248	113658899
DNAJC9	10	74943120	75008620
ANKRD40	17	48770553	48785285
SEC14L2	22	30792846	30824977
SGCE	7	94214538	94285521
KDM4D	11	94706845	94732678
TPCN1	12	113659260	113736387
C10orf103	10	75006946	75036742
LUC7L3	17	48796905	48833574
PDCD6IP	3	33839557	33911194
MRPS16	10	75007165	75012451
KDM4DL	11	94758702	94760519
PLXNA3	X	153686621	153701989
SCLT1	4	129786076	130014764
RP11-1280I22.1	5	138723169	138725770
SFRS2B	11	94800056	94804388
ENDOD1	11	94823017	94865815
DNLZ	9	139253932	139258241
TTC18	10	75013520	75119452
SESN3	11	94906133	94964246
CARD9	9	139256355	139268133
ZBTB12	6	31867384	31869769
PEG10	7	94285637	94299007
AC135457.1	5	138727723	138729087
CFB	6	31895475	31919861
CD177	19	43857825	43864425
SPATA24	5	138732252	138739777
C4orf33	4	130014472	130034487
PPP1R9A	7	94536514	94925725
FAM76B	11	95502106	95522954
LAGE3	X	153706028	153707596
AC005392.2	19	43865327	43866472
SNAPC4	9	139270029	139293249
CD177P1	19	43876894	43877757
UBL4A	X	153712056	153715009
AC005392.1	19	43879660	43883276
RP4-539M6.19	22	30805251	30824977
TEX101	19	43910657	43922763
DNAJC18	5	138744279	138780180
AC104308.1	3	35680437	35835988
CEP57	11	95523642	95565854
SDCCAG3	9	139296377	139305061
RP4-539M6.11	22	30821518	30825045
RP11-62N21.1	4	133356957	133368390
PCDH10	4	134070470	134129356
SLC10A3	X	153715645	153719016
WFIKKN2	17	48912011	48919709
ANXA7	10	75135203	75173834
AC004832.2	22	30831531	30832231
LYPD3	19	43964946	43969831
SEC14L3	22	30843946	30868036
PCDH18	4	138440072	138453648
SLC24A6	12	113736572	113772925
TOB1	17	48939584	48945339
SPAG9	17	49039535	49198226
ECSCR	5	138784245	138842328
PHLDB3	19	43979255	44009087
FAM3A	X	153734490	153744566
ZMYND17	10	75183339	75193319
MTMR2	11	95566046	95658479
SLC7A11	4	139085251	139163503
PON1	7	94926988	94954019
PMPCA	9	139305110	139318213
AC138517.1	5	138852111	138852506
ETHE1	19	44010872	44031396
TMEM173	5	138855119	138862520
SEC14L4	22	30884900	30901698
PPP3CB	10	75196186	75255782
CCRN4L	4	139936943	139967093
PON3	7	94989256	95025680
ZNF575	19	44030644	44040282
PLBD2	12	113796378	113827201
ELF2	4	139949266	140098372
RP4-539M6.17	22	30920465	30942669
SDS	12	113830253	113841688
GAL3ST1	22	30950622	30970574
XRCC1	19	44047464	44079730
PON2	7	95034179	95064510
XXbac-BPG116M5.17	6	31895475	31919825
SDSL	12	113860216	113876080
UBE2D2	5	138906016	139008018
INPP5E	9	139323071	139334274
MAML2	11	95711440	96075059
SEC16A	9	139334549	139372141
LHX5	12	113900694	113909877
CCDC82	11	96085931	96117926
C4orf49	4	140187317	140201492
RBM19	12	114259863	114404116
NDUFC1	4	140188034	140223705
CXXC5	5	139026884	139063467
RDBP	6	31919864	31926887
JRKL	11	96123158	96126727
USP54	10	75257296	75385711
ASB4	7	95107756	95169544
G6PD	X	153759606	153775787
CNTN5	11	99690263	100227473
PDK4	7	95212811	95225803
AC006276.1	19	44081344	44086245
STAC	3	36421836	36589499
IRGQ	19	44088521	44100287
NARG1	4	140222609	140341187
PES1	22	30972615	31003070
DYNC1I1	7	95401818	95727736
ZNF576	19	44100544	44105309
NME1	17	49230897	49239789
PSD2	5	139175406	139224051
NRG2	5	139227260	139422879
TBX5	12	114791736	114846247
ZNF428	19	44111377	44124006
DCLK3	3	36753913	36781352
SRRM5	19	44116253	44118649
CADM4	19	44126522	44143991
SLC25A13	7	95749532	95951448
TRANK1	3	36868311	36986548
AC005006.1	22	30988214	30988713
RAB33B	4	140374386	140397763
TCN2	22	31002825	31023265
PLAUR	19	44150271	44174502
NME1-NME2	17	49230951	49249108
MYOZ1	10	75391412	75401515
SETD7	4	140417243	140477928
SKIV2L	6	31926581	31937532
C9orf163	9	139377947	139380518
NOTCH1	9	139388896	139440314
AP000872.1	11	100558407	100861656
SHFM1	7	96110938	96339203
SYNPO2L	10	75404639	75415830
PURA	5	139487362	139496321
SLC35E4	22	31031639	31065003
EPM2AIP1	3	37027357	37034795
AGAP5	10	75434033	75457917
MGST2	4	140586922	140661899
EGFL7	9	139553308	139567130
MLH1	3	37034823	37092409
AC092031.1	7	96110938	96132835
IRGC	19	44220162	44224173
DUSP18	22	31048038	31063877
C5orf53	5	139505521	139508391
C19orf61	19	44235301	44259142
IKBKG	X	153769414	153796782
C5orf32	5	139554227	139663119
DLX6	7	96634860	96640352
MAML3	4	140637545	141075338
TBX3	12	115108059	115121969
RP11-574K11.12	10	75490320	75491529
ZNF283	19	44268574	44637255
SEC24C	10	75504132	75531919
PFDN1	5	139624624	139682706
OSBP2	22	31089769	31303811
DLX5	7	96649708	96654409
TMEM133	11	100862811	100864663
AGPAT2	9	139567595	139581875
SCOC	4	141178440	141303710
PGR	11	100900355	101000544
ACN9	7	96745902	96811075
TAC1	7	97361220	97369878
FAM69B	9	139607022	139618502
HBEGF	5	139712428	139726216
DOM3Z	6	31937587	31940069
LCN6	9	139632619	139642980
FUT11	10	75532049	75538821
MED13L	12	116396383	116715143
CLGN	4	141309609	141349122
ASNS	7	97481440	97501854
SLC4A9	5	139739787	139754722
CHCHD1	10	75541805	75543410
LCN10	9	139632619	139637808
KIAA0913	10	75545383	75561551
TRPC6	11	101322295	101454659
CTAG1A	X	153813407	153815075
LCN8	9	139648838	139652995
CTAG1B	X	153845865	153847533
RP11-542P2.1	4	141363416	141419531
NME2	17	49242796	49249108
CTAG2	X	153880246	153881853
STK19	6	31938868	31949228
LCN15	9	139654086	139660707
MAP1LC3B2	12	116997186	117014425
ANKHD1	5	139781399	139929163
C12orf49	12	117153598	117175843
TMEM141	9	139685807	139695010
GAB3	X	153903529	153979858
ELMOD2	4	141445312	141474924
RNFT2	12	117176096	117291436
OCM2	7	97613996	97620481
MORC2	22	31322596	31364284
KIAA1984	9	139690802	139704494
LMTK2	7	97736197	97838945
MBTD1	17	49254786	49337524
ANGPTL5	11	101761406	101787255
UCP1	4	141480588	141489959
DKC1	X	153984146	154005964
BHLHA15	7	97841566	97842271
NDST2	10	75561669	75571342
TBC1D9	4	141541919	141677471
TECPR1	7	97843936	97881563
HRK	12	117299028	117319232
SMTN	22	31460091	31500610
FBXW8	12	117348761	117468953
KIAA1377	11	101785746	101871793
C9orf86	9	139694818	139735639
C4A	6	31949801	31970458
LRRFIP2	3	37094117	37225180
AC096733.1	4	141701186	141701662
AC096733.4	4	141771703	142187560
RNF150	4	141786725	142134031
C11orf70	11	101918189	101955291
CAMK2G	10	75572259	75634343
UTP18	17	49337889	49375297
YAP1	11	101981210	102104154
ZNF330	4	142142041	142155851
MPP1	X	154006959	154049282
KCNN4	19	44270685	44285409
BRI3	7	97910987	97920857
CA10	17	49707675	50237377
BAIAP2L1	7	97920963	98030380
IL15	4	142557752	142655140
C9orf172	9	139738867	139741797
PHPT1	9	139743176	139745487
BIRC3	11	102188194	102208448
C4B	6	31949834	32003195
NPTX2	7	98246609	98259180
MAMDC4	9	139745395	139755249
TMEM130	7	98444111	98468394
LYPD5	19	44300080	44324808
INPP4B	4	142944313	143768585
RP11-115M6.4	X	154044601	154045796
ZNF404	19	44376519	44384291
RP11-115M6.5	X	154051623	154062937
GOLGA4	3	37284668	37408242
AC102948.1	17	51062880	51065012
TRRAP	7	98475556	98610866
F8	X	154064063	154255215
KIF2B	17	51900301	51902554
RP3-412A9.11	22	31500758	31516055
BIRC2	11	102217966	102249394
EDF1	9	139756571	139760738
PLAU	10	75668935	75677255
TOM1L1	17	52978052	53039328
ZNF45	19	44416783	44439411
TRAF2	9	139776364	139821059
TESC	12	117476728	117537284
INPP5J	22	31518717	31530682
TMEM123	11	102267058	102323775
USP38	4	144106070	144144983
C10orf55	10	75669727	75682535
MMP7	11	102391268	102401458
FBXO21	12	117581586	117628300
GAB1	4	144257915	144395721
VCL	10	75757872	75879918
TNXB	6	31976196	32083111
MMP20	11	102447566	102496063
FBXW5	9	139834887	139839148
COX11	17	53029267	53046054
H2AFB1	X	154113317	154113833
SMURF1	7	98625061	98741723
ANKHD1-EIF4EBP3	5	139781493	139929154
MMP27	11	102562415	102576468
F8A1	X	154114635	154116335
STXBP4	17	53046088	53241646
C3orf35	3	37427760	37476988
C8G	9	139839698	139841426
FUNDC2	X	154254255	154288578
PLA2G3	22	31530795	31536593
ZNF155	19	44488355	44502477
LCN12	9	139844003	139849949
MMP8	11	102582526	102595685
RNF185	22	31556138	31603004
SMARCA5	4	144434616	144478639
NOS1	12	117636114	117799582
KPNA7	7	98771197	98805129
ARPC1A	7	98923521	98992424
MTCP1	X	154289897	154376212
ITGA9	3	37493606	37865005
AP3M1	10	75880016	75910821
FREM3	4	144498455	144621828
C9orf141	9	139863695	139866442
HLF	17	53342321	53402426
PTGDS	9	139871956	139879887
GYPE	4	144792020	144826716
EIF4EBP3	5	139927251	139929163
SRA1	5	139929752	139937895
AP000619.1	11	102622854	102624183
MTCP1NB	X	154289897	154299637
MMD	17	53469974	53499341
MMP10	11	102641245	102651359
GYPB	4	144917257	145061844
CTDSPL	3	37903451	38025960
ADK	10	75910987	76469061
LIMK2	22	31608225	31676066
BRCC3	X	154299695	154351349
APBB3	5	139937853	139971708
TMEM100	17	53796990	53809482
ZNF222	19	44529494	44537260
LCNL1	9	139876356	139880862
MMP1	11	102660651	102668891
MYST4	10	76585340	76792380
PCTP	17	53828356	53854748
KSR2	12	117890817	118406060
MMP3	11	102706532	102714320
C9orf142	9	139886870	139888436
MMP12	11	102733476	102745712
VILL	3	38029550	38048679
CLIC3	9	139889087	139891255
ARPC1B	7	98971872	98992424
GYPA	4	145030457	145061904
DUPD1	10	76797594	76818272
ANKFN1	17	54230836	54560007
DUSP13	10	76854190	76868970
AC015724.1	17	54569547	54588630
ZNF223	19	44556164	44572142
PIK3IP1	22	31677579	31688524
NOG	17	54671060	54672951
MMP13	11	102813727	102826462
C17orf67	17	54869274	54916134
VBP1	X	154444643	154468098
RFC5	12	118454508	118470038
ABCA2	9	139901686	139923374
DGKE	17	54911460	54946034
RAB39B	X	154487526	154493874
HHIP	4	145567173	145666423
CLIC2	X	154505500	154563986
PATZ1	22	31721790	31742218
ZNF284	19	44576355	44593765
TRIM25	17	54965270	54991409
SLC35A4	5	139944041	139948688
